#============= ===========   GLOBAL         GLOBAL         GLOBAL         GLOBAL         GLOBAL         
#     TIME        DATE       RGIP           RGIP           WBHP           WBHP           FGIP           
#     MODEL       MODEL    001-001-001    002-001-001      HR-75          Z-68           FIELD        
#     [day]        [-]       [sm3]          [sm3]          [Bara]         [Bara]         [sm3]         
#============= =========== ============== ============== ============== ============== ==============
   2255.000000  02.09.2013  1.4874315E+08  6.0580956E+07   132.6801       139.0471      2.0932411E+08
   2256.000000  03.09.2013  1.4916662E+08  6.0871452E+07   133.2659       140.5317      2.1003808E+08
   2257.000000  04.09.2013  1.4972013E+08  6.1207124E+07   133.8335       141.5417      2.1092726E+08
   2258.000000  05.09.2013  1.5026922E+08  6.1537812E+07   134.3027       142.1536      2.1180702E+08
   2259.000000  06.09.2013  1.5078059E+08  6.1857744E+07   134.7133       142.6727      2.1263834E+08
   2260.000000  07.09.2013  1.5129574E+08  6.2162064E+07   135.0977       143.1050      2.1345781E+08
   2261.000000  08.09.2013  1.5180637E+08  6.2462876E+07   135.4772       143.6102      2.1426925E+08
   2262.000000  09.09.2013  1.5187107E+08  6.2723508E+07   135.2333       143.7131      2.1459458E+08
   2263.000000  10.09.2013  1.5187107E+08  6.3071340E+07   135.0393       144.4969      2.1494242E+08
   2264.000000  11.09.2013  1.5187107E+08  6.3412040E+07   134.9105       145.0983      2.1528310E+08
   2265.000000  12.09.2013  1.5187107E+08  6.3481908E+07   134.8092       144.4660      2.1535298E+08
   2266.000000  13.09.2013  1.5187107E+08  6.3481908E+07   134.7227       144.1779      2.1535298E+08
   2267.000000  14.09.2013  1.5187107E+08  6.3481908E+07   134.6449       144.0562      2.1535298E+08
   2268.000000  15.09.2013  1.5187107E+08  6.3481908E+07   134.5728       143.9379      2.1535298E+08
   2269.000000  16.09.2013  1.5187107E+08  6.3481908E+07   134.5047       143.8207      2.1535298E+08
   2270.000000  17.09.2013  1.5187107E+08  6.3481908E+07   134.4394       143.7046      2.1535298E+08
   2271.000000  18.09.2013  1.5187107E+08  6.3481908E+07   134.3765       143.5895      2.1535298E+08
   2272.000000  19.09.2013  1.5187107E+08  6.3481908E+07   134.3154       143.4755      2.1535298E+08
   2273.000000  20.09.2013  1.5187107E+08  6.3481908E+07   134.2558       143.3624      2.1535298E+08
   2274.000000  21.09.2013  1.5187107E+08  6.3481908E+07   134.1974       143.2503      2.1535298E+08
   2275.000000  22.09.2013  1.5187107E+08  6.3481908E+07   134.1402       143.1391      2.1535298E+08
   2276.000000  23.09.2013  1.5187107E+08  6.3481908E+07   134.0840       143.0287      2.1535298E+08
   2277.000000  24.09.2013  1.5187107E+08  6.3481908E+07   134.0285       142.9190      2.1535298E+08
   2278.000000  25.09.2013  1.5187107E+08  6.3794712E+07   133.9738       144.1612      2.1566578E+08
   2279.000000  26.09.2013  1.5187107E+08  6.4123936E+07   133.9198       144.8217      2.1599501E+08
   2280.000000  27.09.2013  1.5187107E+08  6.4123936E+07   133.8663       143.9772      2.1599501E+08
   2281.000000  28.09.2013  1.5187107E+08  6.4123936E+07   133.8134       143.8496      2.1599501E+08
   2282.000000  29.09.2013  1.5187107E+08  6.4123936E+07   133.7608       143.7332      2.1599501E+08
   2283.000000  30.09.2013  1.5187107E+08  6.4123936E+07   133.7088       143.6191      2.1599501E+08
   2284.000000  01.10.2013  1.5187107E+08  6.4123936E+07   133.6571       143.5061      2.1599501E+08
   2285.000000  02.10.2013  1.5187107E+08  6.4123936E+07   133.6057       143.3937      2.1599501E+08
   2286.000000  03.10.2013  1.5187107E+08  6.4123936E+07   133.5547       143.2821      2.1599501E+08
   2287.000000  04.10.2013  1.5187107E+08  6.4123936E+07   133.5040       143.1712      2.1599501E+08
   2288.000000  05.10.2013  1.5187107E+08  6.4123936E+07   133.4535       143.0610      2.1599501E+08
   2289.000000  06.10.2013  1.5187107E+08  6.4123936E+07   133.4033       142.9514      2.1599501E+08
   2290.000000  07.10.2013  1.5187107E+08  6.4123936E+07   133.3534       142.8424      2.1599501E+08
   2291.000000  08.10.2013  1.5187107E+08  6.4123936E+07   133.3036       142.7341      2.1599501E+08
   2292.000000  09.10.2013  1.5220605E+08  6.4395564E+07   133.8026       143.7484      2.1660162E+08
   2293.000000  10.10.2013  1.5265749E+08  6.4935052E+07   134.3156       145.3649      2.1759254E+08
   2294.000000  11.10.2013  1.5272034E+08  6.5406328E+07   134.1389       146.0527      2.1812666E+08
   2295.000000  12.10.2013  1.5272034E+08  6.5796116E+07   133.9745       146.5483      2.1851645E+08
   2296.000000  13.10.2013  1.5272034E+08  6.5964104E+07   133.8690       146.4801      2.1868443E+08
   2297.000000  14.10.2013  1.5272034E+08  6.5965160E+07   133.7872       145.9690      2.1868549E+08
   2298.000000  15.10.2013  1.5317138E+08  6.6308608E+07   134.4823       147.2030      2.1947998E+08
   2299.000000  16.10.2013  1.5321232E+08  6.6340052E+07   134.2426       146.5633      2.1955237E+08
   2300.000000  17.10.2013  1.5321232E+08  6.6340052E+07   134.0817       146.3635      2.1955237E+08
   2301.000000  18.10.2013  1.5321232E+08  6.6340052E+07   133.9820       146.2301      2.1955237E+08
   2302.000000  19.10.2013  1.5321232E+08  6.6340052E+07   133.9055       146.1006      2.1955237E+08
   2303.000000  20.10.2013  1.5321232E+08  6.6340052E+07   133.8399       145.9729      2.1955237E+08
   2304.000000  21.10.2013  1.5321232E+08  6.6340052E+07   133.7799       145.8467      2.1955237E+08
   2305.000000  22.10.2013  1.5321232E+08  6.6340052E+07   133.7232       145.7219      2.1955237E+08
   2306.000000  23.10.2013  1.5321232E+08  6.6340052E+07   133.6683       145.5984      2.1955237E+08
   2307.000000  24.10.2013  1.5321232E+08  6.6340052E+07   133.6147       145.4760      2.1955237E+08
   2308.000000  25.10.2013  1.5321232E+08  6.6340052E+07   133.5620       145.3546      2.1955237E+08
   2309.000000  26.10.2013  1.5321232E+08  6.6340052E+07   133.5099       145.2342      2.1955237E+08
   2310.000000  27.10.2013  1.5321232E+08  6.6340052E+07   133.4583       145.1147      2.1955237E+08
   2311.000000  28.10.2013  1.5321232E+08  6.6340052E+07   133.4071       144.9961      2.1955237E+08
   2312.000000  29.10.2013  1.5321232E+08  6.6340052E+07   133.3563       144.8782      2.1955237E+08
   2313.000000  30.10.2013  1.5321232E+08  6.6340052E+07   133.3058       144.7612      2.1955237E+08
   2314.000000  31.10.2013  1.5321232E+08  6.6340052E+07   133.2555       144.6450      2.1955237E+08
   2315.000000  01.11.2013  1.5299414E+08  6.6202548E+07   132.8656       144.2908      2.1919669E+08
   2316.000000  02.11.2013  1.5279786E+08  6.6076660E+07   132.6222       143.9234      2.1887451E+08
   2317.000000  03.11.2013  1.5261925E+08  6.5962860E+07   132.4242       143.5724      2.1858211E+08
   2318.000000  04.11.2013  1.5243213E+08  6.5833216E+07   132.1889       143.1964      2.1826534E+08
   2319.000000  05.11.2013  1.5217178E+08  6.5663780E+07   131.8894       142.7493      2.1783557E+08
   2320.000000  06.11.2013  1.5155984E+08  6.5349584E+07   131.0925       142.0608      2.1690942E+08
   2321.000000  07.11.2013  1.5124374E+08  6.5149844E+07   130.8835       141.5115      2.1639360E+08
   2322.000000  08.11.2013  1.5107435E+08  6.5029848E+07   130.8131       141.1175      2.1610419E+08
   2323.000000  09.11.2013  1.5072091E+08  6.4768772E+07   130.3751       140.5100      2.1548968E+08
   2324.000000  10.11.2013  1.5031211E+08  6.4473864E+07   129.9461       139.8206      2.1478597E+08
   2325.000000  11.11.2013  1.4984075E+08  6.4153248E+07   129.4836       139.0888      2.1399398E+08
   2326.000000  12.11.2013  1.4928283E+08  6.3834800E+07   128.8702       138.3582      2.1311763E+08
   2327.000000  13.11.2013  1.4876160E+08  6.3498144E+07   128.4191       137.1349      2.1225974E+08
   2328.000000  14.11.2013  1.4834821E+08  6.3215872E+07   128.0767       136.2372      2.1156410E+08
   2329.000000  15.11.2013  1.4787994E+08  6.2909584E+07   127.5658       135.4367      2.1078952E+08
   2330.000000  16.11.2013  1.4780046E+08  6.2891548E+07   127.6978       135.8620      2.1069202E+08
   2331.000000  17.11.2013  1.4777416E+08  6.2891548E+07   127.7659       135.8255      2.1066571E+08
   2332.000000  18.11.2013  1.4777416E+08  6.2891548E+07   127.7994       135.7543      2.1066571E+08
   2333.000000  19.11.2013  1.4764118E+08  6.2800476E+07   127.5986       135.1133      2.1044165E+08
   2334.000000  20.11.2013  1.4756683E+08  6.2768252E+07   127.5700       135.3056      2.1033507E+08
   2335.000000  21.11.2013  1.4753278E+08  6.2768252E+07   127.5928       135.2912      2.1030104E+08
   2336.000000  22.11.2013  1.4753278E+08  6.2768252E+07   127.5903       135.2207      2.1030104E+08
   2337.000000  23.11.2013  1.4753278E+08  6.2768252E+07   127.5778       135.1500      2.1030104E+08
   2338.000000  24.11.2013  1.4753278E+08  6.2768252E+07   127.5603       135.0789      2.1030104E+08
   2339.000000  25.11.2013  1.4753278E+08  6.2768252E+07   127.5401       135.0075      2.1030104E+08
   2340.000000  26.11.2013  1.4753278E+08  6.2768252E+07   127.5180       134.9358      2.1030104E+08
   2341.000000  27.11.2013  1.4753278E+08  6.2768252E+07   127.4946       134.8637      2.1030104E+08
   2342.000000  28.11.2013  1.4753278E+08  6.2768252E+07   127.4702       134.7913      2.1030104E+08
   2343.000000  29.11.2013  1.4753278E+08  6.2768252E+07   127.4450       134.7188      2.1030104E+08
   2344.000000  30.11.2013  1.4753278E+08  6.2768252E+07   127.4191       134.6463      2.1030104E+08
   2345.000000  01.12.2013  1.4721971E+08  6.2555680E+07   126.8731       133.5395      2.0977539E+08
   2346.000000  02.12.2013  1.4687494E+08  6.2320356E+07   126.4346       133.1696      2.0919530E+08
   2347.000000  03.12.2013  1.4650550E+08  6.2064620E+07   126.0365       132.5365      2.0857013E+08
   2348.000000  04.12.2013  1.4603507E+08  6.1735212E+07   125.4330       131.6572      2.0777029E+08
   2349.000000  05.12.2013  1.4556262E+08  6.1319024E+07   124.9198       130.5759      2.0688165E+08
   2350.000000  06.12.2013  1.4510384E+08  6.1177532E+07   124.5723       130.7129      2.0628138E+08
   2351.000000  07.12.2013  1.4466734E+08  6.1177532E+07   124.2034       130.9082      2.0584486E+08
   2352.000000  08.12.2013  1.4423458E+08  6.1177532E+07   123.8075       130.8512      2.0541211E+08
   2353.000000  09.12.2013  1.4402533E+08  6.1177532E+07   123.6433       130.7956      2.0520286E+08
   2354.000000  10.12.2013  1.4359005E+08  6.1177532E+07   123.2004       130.7417      2.0476757E+08
   2355.000000  11.12.2013  1.4315298E+08  6.1177532E+07   122.8040       130.6884      2.0433051E+08
   2356.000000  12.12.2013  1.4271592E+08  6.1177532E+07   122.3881       130.6350      2.0389346E+08
   2357.000000  13.12.2013  1.4227886E+08  6.1177532E+07   121.9838       130.5813      2.0345640E+08
   2358.000000  14.12.2013  1.4184258E+08  6.1177532E+07   121.5847       130.5270      2.0302010E+08
   2359.000000  15.12.2013  1.4141138E+08  6.1177532E+07   121.1964       130.4722      2.0258891E+08
   2360.000000  16.12.2013  1.4097565E+08  6.0975532E+07   120.7994       130.0812      2.0195118E+08
   2361.000000  17.12.2013  1.4053890E+08  6.0699612E+07   120.4134       129.5194      2.0123851E+08
   2362.000000  18.12.2013  1.4008304E+08  6.0594172E+07   120.0248       129.1989      2.0067722E+08
   2363.000000  19.12.2013  1.3962581E+08  6.0594172E+07   119.6320       129.0890      2.0021998E+08
   2364.000000  20.12.2013  1.3916982E+08  6.0594172E+07   119.2408       129.0193      1.9976400E+08
   2365.000000  21.12.2013  1.3871651E+08  6.0594172E+07   118.8530       128.9622      1.9931069E+08
   2366.000000  22.12.2013  1.3826086E+08  6.0594172E+07   118.4653       128.9100      1.9885504E+08
   2367.000000  23.12.2013  1.3780581E+08  6.0594172E+07   118.0757       128.8596      1.9839998E+08
   2368.000000  24.12.2013  1.3772963E+08  6.0594172E+07   118.1354       128.8100      1.9832381E+08
   2369.000000  25.12.2013  1.3772963E+08  6.0594172E+07   118.2577       128.7604      1.9832381E+08
   2370.000000  26.12.2013  1.3772963E+08  6.0594172E+07   118.3534       128.7108      1.9832381E+08
   2371.000000  27.12.2013  1.3772963E+08  6.0594172E+07   118.4280       128.6610      1.9832381E+08
   2372.000000  28.12.2013  1.3772963E+08  6.0594172E+07   118.4866       128.6111      1.9832381E+08
   2373.000000  29.12.2013  1.3772963E+08  6.0594172E+07   118.5336       128.5610      1.9832381E+08
   2374.000000  30.12.2013  1.3772963E+08  6.0594172E+07   118.5721       128.5108      1.9832381E+08
   2375.000000  31.12.2013  1.3772963E+08  6.0594172E+07   118.6040       128.4606      1.9832381E+08
   2376.000000  01.01.2014  1.3772963E+08  6.0594172E+07   118.6307       128.4104      1.9832381E+08
   2377.000000  02.01.2014  1.3772963E+08  6.0594172E+07   118.6530       128.3602      1.9832381E+08
   2378.000000  03.01.2014  1.3726509E+08  6.0221840E+07   117.8902       126.6554      1.9748693E+08
   2379.000000  04.01.2014  1.3675067E+08  5.9810832E+07   117.3519       125.9102      1.9656150E+08
   2380.000000  05.01.2014  1.3633530E+08  5.9412440E+07   116.9495       125.0689      1.9574774E+08
   2381.000000  06.01.2014  1.3584918E+08  5.9019780E+07   116.5340       124.2299      1.9486896E+08
   2382.000000  07.01.2014  1.3548862E+08  5.8734516E+07   116.3398       123.8041      1.9422314E+08
   2383.000000  08.01.2014  1.3504507E+08  5.8382604E+07   115.8754       122.9251      1.9342768E+08
   2384.000000  09.01.2014  1.3472950E+08  5.8138828E+07   115.7258       122.5958      1.9286832E+08
   2385.000000  10.01.2014  1.3444104E+08  5.7893776E+07   115.4768       122.0645      1.9233482E+08
   2386.000000  11.01.2014  1.3417908E+08  5.7663000E+07   115.2403       121.5946      1.9184208E+08
   2387.000000  12.01.2014  1.3388069E+08  5.7432232E+07   114.9653       121.1009      1.9131291E+08
   2388.000000  13.01.2014  1.3357810E+08  5.7201268E+07   114.6848       120.6089      1.9077938E+08
   2389.000000  14.01.2014  1.3327585E+08  5.6970164E+07   114.4337       120.1188      1.9024602E+08
   2390.000000  15.01.2014  1.3298624E+08  5.6750240E+07   114.1636       119.6746      1.8973648E+08
   2391.000000  16.01.2014  1.3270292E+08  5.6535296E+07   113.9541       119.2310      1.8923822E+08
   2392.000000  17.01.2014  1.3242042E+08  5.6321328E+07   113.7450       118.7828      1.8874176E+08
   2393.000000  18.01.2014  1.3213772E+08  5.6107268E+07   113.4831       118.3339      1.8824499E+08
   2394.000000  19.01.2014  1.3185466E+08  5.5892928E+07   113.2251       117.8855      1.8774758E+08
   2395.000000  20.01.2014  1.3157272E+08  5.5679436E+07   112.9826       117.4421      1.8725216E+08
   2396.000000  21.01.2014  1.3134641E+08  5.5510664E+07   112.9537       117.1762      1.8685707E+08
   2397.000000  22.01.2014  1.3109214E+08  5.5321840E+07   112.7223       116.7469      1.8641398E+08
   2398.000000  23.01.2014  1.3083752E+08  5.5132868E+07   112.4797       116.3556      1.8597040E+08
   2399.000000  24.01.2014  1.3058297E+08  5.4943944E+07   112.2574       115.9657      1.8552691E+08
   2400.000000  25.01.2014  1.3032727E+08  5.4754436E+07   112.0418       115.5748      1.8508171E+08
   2401.000000  26.01.2014  1.3007082E+08  5.4564796E+07   111.8698       115.1847      1.8463562E+08
   2402.000000  27.01.2014  1.2969722E+08  5.4270372E+07   111.5110       114.3693      1.8396758E+08
   2403.000000  28.01.2014  1.2932786E+08  5.3978020E+07   111.2768       113.7766      1.8330589E+08
   2404.000000  29.01.2014  1.2890366E+08  5.3638240E+07   110.8282       112.9870      1.8254189E+08
   2405.000000  30.01.2014  1.2846099E+08  5.3281224E+07   110.3831       112.2156      1.8174222E+08
   2406.000000  31.01.2014  1.2800017E+08  5.2909032E+07   110.0036       111.4313      1.8090920E+08
   2407.000000  01.02.2014  1.2768466E+08  5.2627392E+07   109.7917       111.0450      1.8031205E+08
   2408.000000  02.02.2014  1.2737978E+08  5.2341392E+07   109.5689       110.4586      1.7972117E+08
   2409.000000  03.02.2014  1.2712142E+08  5.2141016E+07   109.5358       110.2333      1.7926243E+08
   2410.000000  04.02.2014  1.2674370E+08  5.1792572E+07   109.1119       109.0543      1.7853627E+08
   2411.000000  05.02.2014  1.2649769E+08  5.1575640E+07   108.9784       108.9294      1.7807333E+08
   2412.000000  06.02.2014  1.2605821E+08  5.1178388E+07   108.4771       107.6436      1.7723659E+08
   2413.000000  07.02.2014  1.2576442E+08  5.0926072E+07   108.3834       107.5170      1.7669050E+08
   2414.000000  08.02.2014  1.2551186E+08  5.0711688E+07   108.2366       107.2052      1.7622355E+08
   2415.000000  09.02.2014  1.2523997E+08  5.0481220E+07   107.9991       106.7155      1.7572118E+08
   2416.000000  10.02.2014  1.2494036E+08  5.0221564E+07   107.7543       106.1261      1.7516192E+08
   2417.000000  11.02.2014  1.2463723E+08  4.9959340E+07   107.4778       105.6027      1.7459658E+08
   2418.000000  12.02.2014  1.2436750E+08  4.9730900E+07   107.2530       105.2479      1.7409840E+08
   2419.000000  13.02.2014  1.2410402E+08  4.9508752E+07   107.0537       104.8364      1.7361277E+08
   2420.000000  14.02.2014  1.2381825E+08  4.9264092E+07   106.8173       104.2998      1.7308234E+08
   2421.000000  15.02.2014  1.2354484E+08  4.9031888E+07   106.6089       103.8818      1.7257672E+08
   2422.000000  16.02.2014  1.2327495E+08  4.8803388E+07   106.4076       103.4500      1.7207834E+08
   2423.000000  17.02.2014  1.2300511E+08  4.8575084E+07   106.2052       103.0094      1.7158019E+08
   2424.000000  18.02.2014  1.2273532E+08  4.8346736E+07   106.0023       102.5688      1.7108206E+08
   2425.000000  19.02.2014  1.2246581E+08  4.8118656E+07   105.8019       102.1301      1.7058446E+08
   2426.000000  20.02.2014  1.2211584E+08  4.7810156E+07   105.4242       101.3026      1.6992600E+08
   2427.000000  21.02.2014  1.2185074E+08  4.7585364E+07   105.2791       101.0964      1.6943610E+08
   2428.000000  22.02.2014  1.2159404E+08  4.7369936E+07   105.1131       100.7159      1.6896398E+08
   2429.000000  23.02.2014  1.2133509E+08  4.7152524E+07   104.9355       100.2976      1.6848762E+08
   2430.000000  24.02.2014  1.2104326E+08  4.6902176E+07   104.6817       99.72382      1.6794544E+08
   2431.000000  25.02.2014  1.2076750E+08  4.6668036E+07   104.4875       99.31852      1.6743554E+08
   2432.000000  26.02.2014  1.2046117E+08  4.6402644E+07   104.2313       98.71797      1.6686381E+08
   2433.000000  27.02.2014  1.2017914E+08  4.6084232E+07   104.0335       98.76820      1.6626336E+08
   2434.000000  28.02.2014  1.1993386E+08  4.5793880E+07   104.0240       97.60950      1.6572774E+08
   2435.000000  01.03.2014  1.1982067E+08  4.5688208E+07   103.9744       98.10085      1.6550888E+08
   2436.000000  02.03.2014  1.1968664E+08  4.5546376E+07   103.8601       97.97274      1.6523301E+08
   2437.000000  03.03.2014  1.1961744E+08  4.5239856E+07   103.9193       97.46339      1.6485730E+08
   2438.000000  04.03.2014  1.1961744E+08  4.4950288E+07   104.0938       96.92184      1.6456773E+08
   2439.000000  05.03.2014  1.1961744E+08  4.4651496E+07   104.2060       96.35659      1.6426893E+08
   2440.000000  06.03.2014  1.1961744E+08  4.4353076E+07   104.2912       95.78644      1.6397051E+08
   2441.000000  07.03.2014  1.1961744E+08  4.4054512E+07   104.3612       95.21394      1.6367195E+08
   2442.000000  08.03.2014  1.1961744E+08  4.3756036E+07   104.4216       94.64058      1.6337347E+08
   2443.000000  09.03.2014  1.1961744E+08  4.3735072E+07   104.4754       94.52485      1.6335251E+08
   2444.000000  10.03.2014  1.1931610E+08  4.3452944E+07   104.2882       94.05972      1.6276904E+08
   2445.000000  11.03.2014  1.1896878E+08  4.3167452E+07   103.9832       93.55385      1.6213624E+08
   2446.000000  12.03.2014  1.1862146E+08  4.2872192E+07   103.6523       92.99374      1.6149365E+08
   2447.000000  13.03.2014  1.1846604E+08  4.2739736E+07   103.4734       92.69759      1.6120578E+08
   2448.000000  14.03.2014  1.1842801E+08  4.2708276E+07   103.4447       92.62434      1.6113629E+08
   2449.000000  15.03.2014  1.1811554E+08  4.2442032E+07   103.2479       92.19555      1.6055757E+08
   2450.000000  16.03.2014  1.1777258E+08  4.2149440E+07   102.9634       91.67103      1.5992202E+08
   2451.000000  17.03.2014  1.1766177E+08  4.2055348E+07   102.8396       91.45256      1.5971712E+08
   2452.000000  18.03.2014  1.1766177E+08  4.2055348E+07   102.8634       91.43974      1.5971712E+08
   2453.000000  19.03.2014  1.1766177E+08  4.2055348E+07   102.9304       91.46982      1.5971712E+08
   2454.000000  20.03.2014  1.1766177E+08  4.2055348E+07   103.0027       91.51401      1.5971712E+08
   2455.000000  21.03.2014  1.1765142E+08  4.2044752E+07   103.0620       91.54575      1.5969618E+08
   2456.000000  22.03.2014  1.1765142E+08  4.2044752E+07   103.1222       91.59460      1.5969618E+08
   2457.000000  23.03.2014  1.1765142E+08  4.2044752E+07   103.1798       91.64616      1.5969618E+08
   2458.000000  24.03.2014  1.1741896E+08  4.1783688E+07   103.0596       91.03528      1.5920264E+08
   2459.000000  25.03.2014  1.1728196E+08  4.1644484E+07   102.7963       90.85732      1.5892645E+08
   2460.000000  26.03.2014  1.1728196E+08  4.1644484E+07   102.9102       90.84837      1.5892645E+08
   2461.000000  27.03.2014  1.1728196E+08  4.1644484E+07   102.9896       90.87982      1.5892645E+08
   2462.000000  28.03.2014  1.1728196E+08  4.1644484E+07   103.0549       90.92310      1.5892645E+08
   2463.000000  29.03.2014  1.1728196E+08  4.1644484E+07   103.1109       90.97067      1.5892645E+08
   2464.000000  30.03.2014  1.1728196E+08  4.1644484E+07   103.1605       91.01988      1.5892645E+08
   2465.000000  31.03.2014  1.1712350E+08  4.1506532E+07   102.6542       90.81598      1.5863005E+08
   2466.000000  01.04.2014  1.1712350E+08  4.1506532E+07   102.9315       90.83617      1.5863005E+08
   2467.000000  02.04.2014  1.1712350E+08  4.1506532E+07   103.0538       90.88031      1.5863005E+08
   2468.000000  03.04.2014  1.1712350E+08  4.1506528E+07   103.1303       90.91702      1.5863003E+08
   2469.000000  04.04.2014  1.1712350E+08  4.1506528E+07   103.1873       90.96597      1.5863003E+08
   2470.000000  05.04.2014  1.1712350E+08  4.1506528E+07   103.2346       91.01431      1.5863003E+08
   2471.000000  06.04.2014  1.1712350E+08  4.1506528E+07   103.2763       91.06240      1.5863003E+08
   2472.000000  07.04.2014  1.1712350E+08  4.1506528E+07   103.3147       91.11014      1.5863003E+08
   2473.000000  08.04.2014  1.1712350E+08  4.1506532E+07   103.3504       91.29087      1.5863003E+08
   2474.000000  09.04.2014  1.1712350E+08  4.1506532E+07   103.3848       91.33662      1.5863003E+08
   2475.000000  10.04.2014  1.1712350E+08  4.1506532E+07   103.4180       91.38200      1.5863003E+08
   2476.000000  11.04.2014  1.1712350E+08  4.1506532E+07   103.4504       91.42701      1.5863003E+08
   2477.000000  12.04.2014  1.1712350E+08  4.1506532E+07   103.4821       91.47167      1.5863003E+08
   2478.000000  13.04.2014  1.1712350E+08  4.1506532E+07   103.5132       91.51599      1.5863003E+08
   2479.000000  14.04.2014  1.1712350E+08  4.1506532E+07   103.5439       91.56001      1.5863003E+08
   2480.000000  15.04.2014  1.1712350E+08  4.1506532E+07   103.5741       91.60372      1.5863003E+08
   2481.000000  16.04.2014  1.1712350E+08  4.1506532E+07   103.6040       91.64717      1.5863003E+08
   2482.000000  17.04.2014  1.1712350E+08  4.1506532E+07   103.6335       91.69037      1.5863003E+08
   2483.000000  18.04.2014  1.1712350E+08  4.1506532E+07   103.6627       91.73333      1.5863003E+08
   2484.000000  19.04.2014  1.1712350E+08  4.1506532E+07   103.6917       91.77607      1.5863003E+08
   2485.000000  20.04.2014  1.1712350E+08  4.1506532E+07   103.7204       91.81861      1.5863003E+08
   2486.000000  21.04.2014  1.1712350E+08  4.1506532E+07   103.7488       91.86096      1.5863003E+08
   2487.000000  22.04.2014  1.1712350E+08  4.1506532E+07   103.7771       91.90312      1.5863003E+08
   2488.000000  23.04.2014  1.1712350E+08  4.1506532E+07   103.8051       91.94511      1.5863003E+08
   2489.000000  24.04.2014  1.1712350E+08  4.1506532E+07   103.8330       91.98692      1.5863003E+08
   2490.000000  25.04.2014  1.1712350E+08  4.1506532E+07   103.8607       92.02859      1.5863003E+08
   2491.000000  26.04.2014  1.1712350E+08  4.1506532E+07   103.8882       92.07009      1.5863003E+08
   2492.000000  27.04.2014  1.1712350E+08  4.1506532E+07   103.9156       92.11145      1.5863003E+08
   2493.000000  28.04.2014  1.1712350E+08  4.1506532E+07   103.9428       92.15266      1.5863003E+08
   2494.000000  29.04.2014  1.1712350E+08  4.1506532E+07   103.9699       92.19374      1.5863003E+08
   2495.000000  30.04.2014  1.1712350E+08  4.1506532E+07   103.9969       92.23468      1.5863003E+08
   2496.000000  01.05.2014  1.1747944E+08  4.1752224E+07   105.0718       93.63105      1.5923166E+08
   2497.000000  02.05.2014  1.1801963E+08  4.2099492E+07   105.5460       94.83529      1.6011912E+08
   2498.000000  03.05.2014  1.1801963E+08  4.2099492E+07   105.2076       93.68872      1.6011912E+08
   2499.000000  04.05.2014  1.1801963E+08  4.2099492E+07   105.1001       93.68942      1.6011912E+08
   2500.000000  05.05.2014  1.1801963E+08  4.2099492E+07   105.0594       93.71449      1.6011912E+08
   2501.000000  06.05.2014  1.1801963E+08  4.2099492E+07   105.0463       93.74611      1.6011912E+08
   2502.000000  07.05.2014  1.1801963E+08  4.2099492E+07   105.0468       93.78019      1.6011912E+08
   2503.000000  08.05.2014  1.1852460E+08  4.2429272E+07   105.9817       95.59526      1.6095387E+08
   2504.000000  09.05.2014  1.1863568E+08  4.2785404E+07   105.8415       96.53972      1.6142109E+08
   2505.000000  10.05.2014  1.1868467E+08  4.3136808E+07   105.7409       97.32189      1.6182149E+08
   2506.000000  11.05.2014  1.1873348E+08  4.3490192E+07   105.7165       98.09181      1.6222368E+08
   2507.000000  12.05.2014  1.1878221E+08  4.3846368E+07   105.7220       98.86356      1.6262858E+08
   2508.000000  13.05.2014  1.1882988E+08  4.4186804E+07   105.7434       99.57645      1.6301669E+08
   2509.000000  14.05.2014  1.1887860E+08  4.4544288E+07   105.7744       100.3759      1.6342290E+08
   2510.000000  15.05.2014  1.1892707E+08  4.4895988E+07   105.8120       101.1267      1.6382306E+08
   2511.000000  16.05.2014  1.1897576E+08  4.5247968E+07   105.8540       101.8850      1.6422373E+08
   2512.000000  17.05.2014  1.1902457E+08  4.5613172E+07   105.8994       102.6758      1.6463774E+08
   2513.000000  18.05.2014  1.1907335E+08  4.5976280E+07   105.9475       103.4517      1.6504963E+08
   2514.000000  19.05.2014  1.1912186E+08  4.6336468E+07   105.9976       104.2103      1.6545832E+08
   2515.000000  20.05.2014  1.1917027E+08  4.6698772E+07   106.0494       104.9764      1.6586904E+08
   2516.000000  21.05.2014  1.1917099E+08  4.6704144E+07   106.0998       103.9242      1.6587514E+08
   2517.000000  22.05.2014  1.1918324E+08  4.6795912E+07   106.1474       104.3485      1.6597915E+08
   2518.000000  23.05.2014  1.1923034E+08  4.7149956E+07   106.1937       105.8702      1.6638029E+08
   2519.000000  24.05.2014  1.1927918E+08  4.7519196E+07   106.2408       106.7078      1.6679837E+08
   2520.000000  25.05.2014  1.1932623E+08  4.7872828E+07   106.2895       107.4134      1.6719906E+08
   2521.000000  26.05.2014  1.1937430E+08  4.8235764E+07   106.3400       108.1967      1.6761006E+08
   2522.000000  27.05.2014  1.1942278E+08  4.8601200E+07   106.3921       108.9658      1.6802397E+08
   2523.000000  28.05.2014  1.1944810E+08  4.8792024E+07   106.4445       108.8594      1.6824013E+08
   2524.000000  29.05.2014  1.1996565E+08  4.9161036E+07   107.3704       110.1164      1.6912669E+08
